Unnamed: 0,ParticipantID,posture,score,surface,dexterity,form,orientation,rating
1133,participant_24,On_Left_Palm_0,2,On,Left,Palm,0,Preference
1134,participate_25,On_Left_Palm_0,3,On,Left,Palm,0,Preference
1135,participant_26,On_Left_Palm_0,5,On,Left,Palm,0,Preference
1136,participant_27,On_Left_Palm_0,5,On,Left,Palm,0,Preference
1137,participant_28,On_Left_Palm_0,5,On,Left,Palm,0,Preference
1138,participant_29,On_Left_Palm_0,4,On,Left,Palm,0,Preference
1139,participant_30,On_Left_Palm_0,5,On,Left,Palm,0,Preference
1140,participant_1,On_Right_Palm_0,4,On,Right,Palm,0,Comfort
1141,participant_2,On_Right_Palm_0,4,On,Right,Palm,0,Comfort
1142,participant_3,On_Right_Palm_0,3,On,Right,Palm,0,Comfort
1143,participant_4,On_Right_Palm_0,4,On,Right,Palm,0,Comfort
1144,participant_5,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1145,participant_6,On_Right_Palm_0,1,On,Right,Palm,0,Comfort
1146,participant_7,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1147,participant_8,On_Right_Palm_0,4,On,Right,Palm,0,Comfort
1148,participant_9,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1149,participant_10,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1150,participant_11,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1151,participant_12,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1152,participant_13,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1153,participant_14,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1154,participant_15,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1155,participant_16,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1156,participant_17,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1157,participant_18,On_Right_Palm_0,3,On,Right,Palm,0,Comfort
1158,participant_19,On_Right_Palm_0,4,On,Right,Palm,0,Comfort
1159,participant_20,On_Right_Palm_0,4,On,Right,Palm,0,Comfort
1160,participant_21,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1161,participant_22,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1162,participant_23,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1163,participant_24,On_Right_Palm_0,4,On,Right,Palm,0,Comfort
1164,participate_25,On_Right_Palm_0,2,On,Right,Palm,0,Comfort
1165,participant_26,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1166,participant_27,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1167,participant_28,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1168,participant_29,On_Right_Palm_0,4,On,Right,Palm,0,Comfort
1169,participant_30,On_Right_Palm_0,5,On,Right,Palm,0,Comfort
1170,participant_1,On_Right_Palm_0,4,On,Right,Palm,0,Preference
1171,participant_2,On_Right_Palm_0,4,On,Right,Palm,0,Preference
1172,participant_3,On_Right_Palm_0,4,On,Right,Palm,0,Preference
1173,participant_4,On_Right_Palm_0,4,On,Right,Palm,0,Preference
1174,participant_5,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1175,participant_6,On_Right_Palm_0,1,On,Right,Palm,0,Preference
1176,participant_7,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1177,participant_8,On_Right_Palm_0,4,On,Right,Palm,0,Preference
1178,participant_9,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1179,participant_10,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1180,participant_11,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1181,participant_12,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1182,participant_13,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1183,participant_14,On_Right_Palm_0,4,On,Right,Palm,0,Preference
1184,participant_15,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1185,participant_16,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1186,participant_17,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1187,participant_18,On_Right_Palm_0,3,On,Right,Palm,0,Preference
1188,participant_19,On_Right_Palm_0,4,On,Right,Palm,0,Preference
1189,participant_20,On_Right_Palm_0,4,On,Right,Palm,0,Preference
1190,participant_21,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1191,participant_22,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1192,participant_23,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1193,participant_24,On_Right_Palm_0,4,On,Right,Palm,0,Preference
1194,participate_25,On_Right_Palm_0,2,On,Right,Palm,0,Preference
1195,participant_26,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1196,participant_27,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1197,participant_28,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1198,participant_29,On_Right_Palm_0,4,On,Right,Palm,0,Preference
1199,participant_30,On_Right_Palm_0,5,On,Right,Palm,0,Preference
1200,participant_1,On_Left_Palm_90,2,On,Left,Palm,90,Comfort
1201,participant_2,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1202,participant_3,On_Left_Palm_90,5,On,Left,Palm,90,Comfort
1203,participant_4,On_Left_Palm_90,3,On,Left,Palm,90,Comfort
1204,participant_5,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1205,participant_6,On_Left_Palm_90,1,On,Left,Palm,90,Comfort
1206,participant_7,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1207,participant_8,On_Left_Palm_90,2,On,Left,Palm,90,Comfort
1208,participant_9,On_Left_Palm_90,2,On,Left,Palm,90,Comfort
1209,participant_10,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1210,participant_11,On_Left_Palm_90,2,On,Left,Palm,90,Comfort
1211,participant_12,On_Left_Palm_90,3,On,Left,Palm,90,Comfort
1212,participant_13,On_Left_Palm_90,5,On,Left,Palm,90,Comfort
1213,participant_14,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1214,participant_15,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1215,participant_16,On_Left_Palm_90,5,On,Left,Palm,90,Comfort
1216,participant_17,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1217,participant_18,On_Left_Palm_90,2,On,Left,Palm,90,Comfort
1218,participant_19,On_Left_Palm_90,3,On,Left,Palm,90,Comfort
1219,participant_20,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1220,participant_21,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1221,participant_22,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1222,participant_23,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1223,participant_24,On_Left_Palm_90,3,On,Left,Palm,90,Comfort
1224,participate_25,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1225,participant_26,On_Left_Palm_90,5,On,Left,Palm,90,Comfort
1226,participant_27,On_Left_Palm_90,4,On,Left,Palm,90,Comfort
1227,participant_28,On_Left_Palm_90,3,On,Left,Palm,90,Comfort
1228,participant_29,On_Left_Palm_90,2,On,Left,Palm,90,Comfort
1229,participant_30,On_Left_Palm_90,5,On,Left,Palm,90,Comfort
1230,participant_1,On_Left_Palm_90,2,On,Left,Palm,90,Preference
1231,participant_2,On_Left_Palm_90,4,On,Left,Palm,90,Preference
1232,participant_3,On_Left_Palm_90,3,On,Left,Palm,90,Preference
1233,participant_4,On_Left_Palm_90,3,On,Left,Palm,90,Preference
1234,participant_5,On_Left_Palm_90,2,On,Left,Palm,90,Preference
1235,participant_6,On_Left_Palm_90,1,On,Left,Palm,90,Preference
1236,participant_7,On_Left_Palm_90,4,On,Left,Palm,90,Preference
1237,participant_8,On_Left_Palm_90,2,On,Left,Palm,90,Preference
1238,participant_9,On_Left_Palm_90,2,On,Left,Palm,90,Preference
1239,participant_10,On_Left_Palm_90,3,On,Left,Palm,90,Preference
1240,participant_11,On_Left_Palm_90,2,On,Left,Palm,90,Preference
1241,participant_12,On_Left_Palm_90,3,On,Left,Palm,90,Preference
1242,participant_13,On_Left_Palm_90,5,On,Left,Palm,90,Preference
1243,participant_14,On_Left_Palm_90,4,On,Left,Palm,90,Preference
1244,participant_15,On_Left_Palm_90,4,On,Left,Palm,90,Preference
1245,participant_16,On_Left_Palm_90,5,On,Left,Palm,90,Preference
1246,participant_17,On_Left_Palm_90,5,On,Left,Palm,90,Preference
1247,participant_18,On_Left_Palm_90,2,On,Left,Palm,90,Preference
1248,participant_19,On_Left_Palm_90,3,On,Left,Palm,90,Preference
1249,participant_20,On_Left_Palm_90,4,On,Left,Palm,90,Preference
1250,participant_21,On_Left_Palm_90,5,On,Left,Palm,90,Preference
1251,participant_22,On_Left_Palm_90,3,On,Left,Palm,90,Preference
1252,participant_23,On_Left_Palm_90,4,On,Left,Palm,90,Preference
1253,participant_24,On_Left_Palm_90,3,On,Left,Palm,90,Preference
1254,participate_25,On_Left_Palm_90,4,On,Left,Palm,90,Preference
1255,participant_26,On_Left_Palm_90,5,On,Left,Palm,90,Preference
1256,participant_27,On_Left_Palm_90,4,On,Left,Palm,90,Preference
1257,participant_28,On_Left_Palm_90,3,On,Left,Palm,90,Preference
1258,participant_29,On_Left_Palm_90,2,On,Left,Palm,90,Preference
1259,participant_30,On_Left_Palm_90,5,On,Left,Palm,90,Preference
1260,participant_1,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1261,participant_2,On_Right_Palm_90,5,On,Right,Palm,90,Comfort
1262,participant_3,On_Right_Palm_90,3,On,Right,Palm,90,Comfort
1263,participant_4,On_Right_Palm_90,3,On,Right,Palm,90,Comfort
1264,participant_5,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1265,participant_6,On_Right_Palm_90,1,On,Right,Palm,90,Comfort
1266,participant_7,On_Right_Palm_90,5,On,Right,Palm,90,Comfort
1267,participant_8,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1268,participant_9,On_Right_Palm_90,3,On,Right,Palm,90,Comfort
1269,participant_10,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1270,participant_11,On_Right_Palm_90,3,On,Right,Palm,90,Comfort
1271,participant_12,On_Right_Palm_90,2,On,Right,Palm,90,Comfort
1272,participant_13,On_Right_Palm_90,5,On,Right,Palm,90,Comfort
1273,participant_14,On_Right_Palm_90,5,On,Right,Palm,90,Comfort
1274,participant_15,On_Right_Palm_90,3,On,Right,Palm,90,Comfort
1275,participant_16,On_Right_Palm_90,5,On,Right,Palm,90,Comfort
1276,participant_17,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1277,participant_18,On_Right_Palm_90,2,On,Right,Palm,90,Comfort
1278,participant_19,On_Right_Palm_90,3,On,Right,Palm,90,Comfort
1279,participant_20,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1280,participant_21,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1281,participant_22,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1282,participant_23,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1283,participant_24,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1284,participate_25,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1285,participant_26,On_Right_Palm_90,5,On,Right,Palm,90,Comfort
1286,participant_27,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1287,participant_28,On_Right_Palm_90,4,On,Right,Palm,90,Comfort
1288,participant_29,On_Right_Palm_90,3,On,Right,Palm,90,Comfort
1289,participant_30,On_Right_Palm_90,5,On,Right,Palm,90,Comfort
1290,participant_1,On_Right_Palm_90,4,On,Right,Palm,90,Preference
1291,participant_2,On_Right_Palm_90,5,On,Right,Palm,90,Preference
1292,participant_3,On_Right_Palm_90,5,On,Right,Palm,90,Preference
1293,participant_4,On_Right_Palm_90,3,On,Right,Palm,90,Preference
1294,participant_5,On_Right_Palm_90,5,On,Right,Palm,90,Preference
1295,participant_6,On_Right_Palm_90,1,On,Right,Palm,90,Preference
1296,participant_7,On_Right_Palm_90,5,On,Right,Palm,90,Preference
1297,participant_8,On_Right_Palm_90,4,On,Right,Palm,90,Preference
1298,participant_9,On_Right_Palm_90,3,On,Right,Palm,90,Preference
1299,participant_10,On_Right_Palm_90,3,On,Right,Palm,90,Preference
1300,participant_11,On_Right_Palm_90,3,On,Right,Palm,90,Preference
1301,participant_12,On_Right_Palm_90,2,On,Right,Palm,90,Preference
1302,participant_13,On_Right_Palm_90,5,On,Right,Palm,90,Preference
1303,participant_14,On_Right_Palm_90,4,On,Right,Palm,90,Preference
1304,participant_15,On_Right_Palm_90,3,On,Right,Palm,90,Preference
1305,participant_16,On_Right_Palm_90,5,On,Right,Palm,90,Preference
1306,participant_17,On_Right_Palm_90,5,On,Right,Palm,90,Preference
1307,participant_18,On_Right_Palm_90,2,On,Right,Palm,90,Preference
1308,participant_19,On_Right_Palm_90,3,On,Right,Palm,90,Preference
1309,participant_20,On_Right_Palm_90,4,On,Right,Palm,90,Preference
1310,participant_21,On_Right_Palm_90,5,On,Right,Palm,90,Preference
1311,participant_22,On_Right_Palm_90,3,On,Right,Palm,90,Preference
1312,participant_23,On_Right_Palm_90,4,On,Right,Palm,90,Preference
1313,participant_24,On_Right_Palm_90,4,On,Right,Palm,90,Preference
1314,participate_25,On_Right_Palm_90,4,On,Right,Palm,90,Preference
1315,participant_26,On_Right_Palm_90,5,On,Right,Palm,90,Preference
1316,participant_27,On_Right_Palm_90,4,On,Right,Palm,90,Preference
1317,participant_28,On_Right_Palm_90,4,On,Right,Palm,90,Preference
1318,participant_29,On_Right_Palm_90,2,On,Right,Palm,90,Preference
1319,participant_30,On_Right_Palm_90,5,On,Right,Palm,90,Preference
1320,participant_1,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1321,participant_2,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1322,participant_3,On_Left_Palm_180,4,On,Left,Palm,180,Comfort
1323,participant_4,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1324,participant_5,On_Left_Palm_180,2,On,Left,Palm,180,Comfort
1325,participant_6,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1326,participant_7,On_Left_Palm_180,5,On,Left,Palm,180,Comfort
1327,participant_8,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1328,participant_9,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1329,participant_10,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1330,participant_11,On_Left_Palm_180,2,On,Left,Palm,180,Comfort
1331,participant_12,On_Left_Palm_180,2,On,Left,Palm,180,Comfort
1332,participant_13,On_Left_Palm_180,5,On,Left,Palm,180,Comfort
1333,participant_14,On_Left_Palm_180,2,On,Left,Palm,180,Comfort
1334,participant_15,On_Left_Palm_180,4,On,Left,Palm,180,Comfort
1335,participant_16,On_Left_Palm_180,4,On,Left,Palm,180,Comfort
1336,participant_17,On_Left_Palm_180,3,On,Left,Palm,180,Comfort
1337,participant_18,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1338,participant_19,On_Left_Palm_180,2,On,Left,Palm,180,Comfort
1339,participant_20,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1340,participant_21,On_Left_Palm_180,2,On,Left,Palm,180,Comfort
1341,participant_22,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1342,participant_23,On_Left_Palm_180,5,On,Left,Palm,180,Comfort
1343,participant_24,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1344,participate_25,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1345,participant_26,On_Left_Palm_180,1,On,Left,Palm,180,Comfort
1346,participant_27,On_Left_Palm_180,3,On,Left,Palm,180,Comfort
1347,participant_28,On_Left_Palm_180,3,On,Left,Palm,180,Comfort
1348,participant_29,On_Left_Palm_180,2,On,Left,Palm,180,Comfort
1349,participant_30,On_Left_Palm_180,3,On,Left,Palm,180,Comfort
1350,participant_1,On_Left_Palm_180,1,On,Left,Palm,180,Preference
1351,participant_2,On_Left_Palm_180,1,On,Left,Palm,180,Preference
1352,participant_3,On_Left_Palm_180,3,On,Left,Palm,180,Preference
1353,participant_4,On_Left_Palm_180,1,On,Left,Palm,180,Preference
1354,participant_5,On_Left_Palm_180,1,On,Left,Palm,180,Preference
1355,participant_6,On_Left_Palm_180,1,On,Left,Palm,180,Preference
1356,participant_7,On_Left_Palm_180,5,On,Left,Palm,180,Preference
1357,participant_8,On_Left_Palm_180,1,On,Left,Palm,180,Preference
1358,participant_9,On_Left_Palm_180,1,On,Left,Palm,180,Preference
1359,participant_10,On_Left_Palm_180,1,On,Left,Palm,180,Preference
1360,participant_11,On_Left_Palm_180,2,On,Left,Palm,180,Preference
1361,participant_12,On_Left_Palm_180,2,On,Left,Palm,180,Preference
1362,participant_13,On_Left_Palm_180,5,On,Left,Palm,180,Preference
1363,participant_14,On_Left_Palm_180,2,On,Left,Palm,180,Preference
1364,participant_15,On_Left_Palm_180,4,On,Left,Palm,180,Preference
1365,participant_16,On_Left_Palm_180,5,On,Left,Palm,180,Preference
1366,participant_17,On_Left_Palm_180,5,On,Left,Palm,180,Preference
1367,participant_18,On_Left_Palm_180,1,On,Left,Palm,180,Preference
1368,participant_19,On_Left_Palm_180,2,On,Left,Palm,180,Preference
1369,participant_20,On_Left_Palm_180,2,On,Left,Palm,180,Preference
1370,participant_21,On_Left_Palm_180,2,On,Left,Palm,180,Preference
1371,participant_22,On_Left_Palm_180,1,On,Left,Palm,180,Preference
1372,participant_23,On_Left_Palm_180,5,On,Left,Palm,180,Preference
1373,participant_24,On_Left_Palm_180,2,On,Left,Palm,180,Preference
1374,participate_25,On_Left_Palm_180,1,On,Left,Palm,180,Preference
1375,participant_26,On_Left_Palm_180,1,On,Left,Palm,180,Preference
1376,participant_27,On_Left_Palm_180,3,On,Left,Palm,180,Preference
1377,participant_28,On_Left_Palm_180,3,On,Left,Palm,180,Preference
1378,participant_29,On_Left_Palm_180,2,On,Left,Palm,180,Preference
1379,participant_30,On_Left_Palm_180,3,On,Left,Palm,180,Preference
1380,participant_1,On_Right_Palm_180,1,On,Right,Palm,180,Comfort
1381,participant_2,On_Right_Palm_180,1,On,Right,Palm,180,Comfort
1382,participant_3,On_Right_Palm_180,4,On,Right,Palm,180,Comfort
1383,participant_4,On_Right_Palm_180,1,On,Right,Palm,180,Comfort
1384,participant_5,On_Right_Palm_180,2,On,Right,Palm,180,Comfort
1385,participant_6,On_Right_Palm_180,1,On,Right,Palm,180,Comfort
1386,participant_7,On_Right_Palm_180,5,On,Right,Palm,180,Comfort
1387,participant_8,On_Right_Palm_180,3,On,Right,Palm,180,Comfort
1388,participant_9,On_Right_Palm_180,2,On,Right,Palm,180,Comfort
1389,participant_10,On_Right_Palm_180,1,On,Right,Palm,180,Comfort
1390,participant_11,On_Right_Palm_180,3,On,Right,Palm,180,Comfort
1391,participant_12,On_Right_Palm_180,3,On,Right,Palm,180,Comfort
1392,participant_13,On_Right_Palm_180,2,On,Right,Palm,180,Comfort
1393,participant_14,On_Right_Palm_180,3,On,Right,Palm,180,Comfort
1394,participant_15,On_Right_Palm_180,2,On,Right,Palm,180,Comfort
1395,participant_16,On_Right_Palm_180,4,On,Right,Palm,180,Comfort
1396,participant_17,On_Right_Palm_180,3,On,Right,Palm,180,Comfort
1397,participant_18,On_Right_Palm_180,1,On,Right,Palm,180,Comfort
1398,participant_19,On_Right_Palm_180,2,On,Right,Palm,180,Comfort
1399,participant_20,On_Right_Palm_180,1,On,Right,Palm,180,Comfort
1400,participant_21,On_Right_Palm_180,2,On,Right,Palm,180,Comfort
1401,participant_22,On_Right_Palm_180,2,On,Right,Palm,180,Comfort
1402,participant_23,On_Right_Palm_180,4,On,Right,Palm,180,Comfort
1403,participant_24,On_Right_Palm_180,3,On,Right,Palm,180,Comfort
1404,participate_25,On_Right_Palm_180,1,On,Right,Palm,180,Comfort
1405,participant_26,On_Right_Palm_180,1,On,Right,Palm,180,Comfort
1406,participant_27,On_Right_Palm_180,4,On,Right,Palm,180,Comfort
1407,participant_28,On_Right_Palm_180,3,On,Right,Palm,180,Comfort
1408,participant_29,On_Right_Palm_180,2,On,Right,Palm,180,Comfort
1409,participant_30,On_Right_Palm_180,3,On,Right,Palm,180,Comfort
1410,participant_1,On_Right_Palm_180,1,On,Right,Palm,180,Preference
1411,participant_2,On_Right_Palm_180,2,On,Right,Palm,180,Preference
1412,participant_3,On_Right_Palm_180,3,On,Right,Palm,180,Preference
1413,participant_4,On_Right_Palm_180,1,On,Right,Palm,180,Preference
1414,participant_5,On_Right_Palm_180,2,On,Right,Palm,180,Preference
1415,participant_6,On_Right_Palm_180,1,On,Right,Palm,180,Preference
1416,participant_7,On_Right_Palm_180,5,On,Right,Palm,180,Preference
1417,participant_8,On_Right_Palm_180,3,On,Right,Palm,180,Preference
1418,participant_9,On_Right_Palm_180,2,On,Right,Palm,180,Preference
1419,participant_10,On_Right_Palm_180,1,On,Right,Palm,180,Preference
1420,participant_11,On_Right_Palm_180,3,On,Right,Palm,180,Preference
1421,participant_12,On_Right_Palm_180,3,On,Right,Palm,180,Preference
1422,participant_13,On_Right_Palm_180,2,On,Right,Palm,180,Preference
1423,participant_14,On_Right_Palm_180,2,On,Right,Palm,180,Preference
1424,participant_15,On_Right_Palm_180,3,On,Right,Palm,180,Preference
1425,participant_16,On_Right_Palm_180,5,On,Right,Palm,180,Preference
1426,participant_17,On_Right_Palm_180,5,On,Right,Palm,180,Preference
1427,participant_18,On_Right_Palm_180,1,On,Right,Palm,180,Preference
1428,participant_19,On_Right_Palm_180,2,On,Right,Palm,180,Preference
1429,participant_20,On_Right_Palm_180,2,On,Right,Palm,180,Preference
1430,participant_21,On_Right_Palm_180,2,On,Right,Palm,180,Preference
1431,participant_22,On_Right_Palm_180,1,On,Right,Palm,180,Preference
1432,participant_23,On_Right_Palm_180,4,On,Right,Palm,180,Preference
1433,participant_24,On_Right_Palm_180,2,On,Right,Palm,180,Preference
1434,participate_25,On_Right_Palm_180,1,On,Right,Palm,180,Preference
1435,participant_26,On_Right_Palm_180,1,On,Right,Palm,180,Preference
1436,participant_27,On_Right_Palm_180,4,On,Right,Palm,180,Preference
1437,participant_28,On_Right_Palm_180,3,On,Right,Palm,180,Preference
1438,participant_29,On_Right_Palm_180,1,On,Right,Palm,180,Preference
1439,participant_30,On_Right_Palm_180,3,On,Right,Palm,180,Preference
1440,participant_1,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Comfort
1441,participant_2,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Comfort
1442,participant_3,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Comfort
1443,participant_4,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Comfort
1444,participant_5,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Comfort
1445,participant_6,Beside_Left_Fist_0,1,Beside,Left,Fist,0,Comfort
1446,participant_7,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Comfort
1447,participant_8,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Comfort
1448,participant_9,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Comfort
1449,participant_10,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Comfort
1450,participant_11,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Comfort
1451,participant_12,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Comfort
1452,participant_13,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Comfort
1453,participant_14,Beside_Left_Fist_0,5,Beside,Left,Fist,0,Comfort
1454,participant_15,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Comfort
1455,participant_16,Beside_Left_Fist_0,5,Beside,Left,Fist,0,Comfort
1456,participant_17,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Comfort
1457,participant_18,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Comfort
1458,participant_19,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Comfort
1459,participant_20,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Comfort
1460,participant_21,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Comfort
1461,participant_22,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Comfort
1462,participant_23,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Comfort
1463,participant_24,Beside_Left_Fist_0,1,Beside,Left,Fist,0,Comfort
1464,participate_25,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Comfort
1465,participant_26,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Comfort
1466,participant_27,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Comfort
1467,participant_28,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Comfort
1468,participant_29,Beside_Left_Fist_0,1,Beside,Left,Fist,0,Comfort
1469,participant_30,Beside_Left_Fist_0,5,Beside,Left,Fist,0,Comfort
1470,participant_1,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Preference
1471,participant_2,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Preference
1472,participant_3,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Preference
1473,participant_4,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Preference
1474,participant_5,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Preference
1475,participant_6,Beside_Left_Fist_0,1,Beside,Left,Fist,0,Preference
1476,participant_7,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Preference
1477,participant_8,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Preference
1478,participant_9,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Preference
1479,participant_10,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Preference
1480,participant_11,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Preference
1481,participant_12,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Preference
1482,participant_13,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Preference
1483,participant_14,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Preference
1484,participant_15,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Preference
1485,participant_16,Beside_Left_Fist_0,5,Beside,Left,Fist,0,Preference
1486,participant_17,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Preference
1487,participant_18,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Preference
1488,participant_19,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Preference
1489,participant_20,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Preference
1490,participant_21,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Preference
1491,participant_22,Beside_Left_Fist_0,3,Beside,Left,Fist,0,Preference
1492,participant_23,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Preference
1493,participant_24,Beside_Left_Fist_0,1,Beside,Left,Fist,0,Preference
1494,participate_25,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Preference
1495,participant_26,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Preference
1496,participant_27,Beside_Left_Fist_0,4,Beside,Left,Fist,0,Preference
1497,participant_28,Beside_Left_Fist_0,2,Beside,Left,Fist,0,Preference
1498,participant_29,Beside_Left_Fist_0,1,Beside,Left,Fist,0,Preference
1499,participant_30,Beside_Left_Fist_0,5,Beside,Left,Fist,0,Preference
1500,participant_1,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Comfort
1501,participant_2,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1502,participant_3,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1503,participant_4,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1504,participant_5,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1505,participant_6,Beside_Right_Fist_0,1,Beside,Right,Fist,0,Comfort
1506,participant_7,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1507,participant_8,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Comfort
